dac_id	dac_code	measured_voltage	voltage_std
CS1	15300	0.582520267	1.9666010271241674e-06
CS1	15400	0.5863219705	1.6689671207198234e-06
CS1	15500	0.5901272458	9.739039788514199e-07
CS1	15600	0.5939346874	1.7144718836910826e-06
CS1	15700	0.5977402341	1.65071078326304e-06
CS1	15800	0.6015402059999999	1.2296353931244025e-06
CS1	15900	0.605346606	2.1509799627148642e-06
CS1	16000	0.6091698977000001	7.166580844379812e-07
CS1	16100	0.6129767110000001	6.181490111824144e-07
CS1	16200	0.6167824647	6.822319327155633e-07
CS1	16300	0.6205836827	8.032012263491703e-07
CS1	16400	0.6243854462	9.9202719719279e-07
CS1	16500	0.6281928709	7.786574921059085e-07
CS1	16600	0.6319982255	6.40666566933556e-07
CS1	16700	0.6357993916	9.76466097736465e-07
CS1	16800	0.6396216042	1.021464517253157e-06
CS1	16900	0.6434284471	1.1956081674242135e-06
CS1	17000	0.6472357594999999	1.0771852440599431e-06
CS1	17100	0.6510415066	1.21689121946758e-06
CS1	17200	0.6548423299000001	1.1620282655727726e-06
CS1	17300	0.6586481013000001	4.896664272827861e-07
CS1	17400	0.6624541805999999	5.58913266959898e-07
CS1	17500	0.6662625542	8.245318429277209e-07
CS1	17600	0.670084887	7.746550199898579e-07
CS1	17700	0.6738852978000001	1.076544360427752e-06
CS1	17800	0.6776916847	5.531829805764137e-07
CS1	17900	0.681498168	5.593539130103099e-07
CS1	18000	0.685304481	4.471234728679593e-07
CS1	18100	0.6891054949000001	4.6347199483329485e-07
CS1	18200	0.6929110649	6.579321317546698e-07
CS1	18300	0.6967180296999999	2.856858589324514e-07
CS1	18400	0.7005408395	6.828916824758827e-07
CS1	18500	0.7043374783	2.3060401122733272e-07
CS1	18600	0.7081378123000001	3.7564851924926563e-07
CS1	18700	0.7119438092	1.1487366974763906e-07
CS1	18800	0.7157498476	7.516172164140634e-07
CS1	18900	0.7195558892999999	1.0540398522051371e-06
CS1	19000	0.723357019	5.305176717200279e-07
CS1	19100	0.7271633934	7.889517348991441e-07
CS1	19200	0.7309868385	5.458095363786815e-07
CS1	19300	0.7347931152999999	2.4121444816746166e-07
CS1	19400	0.7385994641	3.0429046976662113e-07
CS1	19500	0.7424013519	3.828060736197636e-07
CS1	19600	0.7462077847	3.9951571934464797e-07
CS1	19700	0.750014331	5.713508554224455e-07
CS1	19800	0.7538193553	4.2201304484130243e-07
CS1	19900	0.757620795	3.191015512183929e-07
CS1	20000	0.7614452959	5.056284109819567e-07
CS1	20100	0.7652508156	7.967319750088133e-07
CS1	20200	0.7690569061	9.547128835413893e-07
CS1	20300	0.7728620649000001	2.706116959941104e-07
CS1	20400	0.7766633068	2.335424406821808e-06
CS1	20500	0.7804697121	7.957579336071514e-06
CS1	20600	0.7842780656999999	4.169899399373506e-07
CS1	20700	0.7880841677999999	4.787098912785258e-07
CS1	20800	0.7919054108	1.1081969861239e-06
CS1	20900	0.7957052767	4.028759562190579e-06
CS1	21000	0.7995131382	2.122975214167698e-06
CS1	21100	0.8033189879	3.8432817083902055e-06
CS1	21200	0.8071263847999999	8.273941986893614e-07
CS1	21300	0.810927586	7.358984984236535e-07
CS1	21400	0.8147328026	7.482495840306344e-07
CS1	21500	0.818539353	5.641212635506064e-07
CS1	21600	0.8223640135	4.3037989033901434e-07
CS1	21700	0.8261695631	5.240764161778652e-07
CS1	21800	0.8299709024	1.0237675712895718e-06
CS1	21900	0.8337771931000001	8.86833293245273e-07
CS1	22000	0.8375842348000001	7.947398064690081e-07
CS1	22100	0.8413911538999999	8.619912354606184e-07
CS1	22200	0.8451911917	6.030835845711028e-07
CS1	22300	0.8489971273	8.61238997024467e-07
CS1	22400	0.8528202181000001	7.834411847783252e-07
CS1	22500	0.856626741	7.746471454946584e-07
CS1	22600	0.8604226099	2.6054191602735894e-07
CS1	22700	0.8642245235000001	1.6638721254947111e-06
CS1	22800	0.8680294384	8.494173532355651e-07
CS1	22900	0.8718362545	7.005062811988821e-07
CS1	23000	0.8756415730999999	3.9890787158180874e-07
CS1	23100	0.8794434294	5.553503758825988e-07
CS1	23200	0.8832664364999999	2.9404736013113893e-07
CS1	23300	0.8870725578	2.683895676002513e-07
CS1	23400	0.8908791687	4.773935588262702e-07
CS1	23500	0.8946850897	7.284613991192254e-07
CS1	23600	0.8984875239999999	3.654402824033545e-07
CS1	23700	0.9022928688	3.651152694541253e-07
CS1	23800	0.9060992245999999	2.0301684660035442e-07
CS1	23900	0.9099046625	4.051272022394333e-07
CS1	24000	0.9137287540000001	6.468494415249189e-07
CS1	24100	0.9175296064000001	3.212012453332084e-07
CS1	24200	0.9213355920999999	4.1856025851263524e-07
CS1	24300	0.9251424723000001	3.836928589486527e-07
CS1	24400	0.9289477116	4.6735066064518973e-07
CS1	24500	0.9327486069	5.337545222395024e-07
CS1	24600	0.936551533	4.612233732214774e-07
CS1	24700	0.9403588622999999	4.5893595414196573e-07
CS1	24800	0.9441819797	3.906348806638508e-07
CS1	24900	0.9479879923000001	4.839533138477198e-07
CS1	25000	0.9517882201999999	5.335334666140986e-07
CS1	25100	0.9555946632	4.7016312061865514e-07
CS1	25200	0.9594014766999999	2.735178422147342e-07
CS1	25300	0.9632078559	3.5408345060938565e-07
CS1	25400	0.9670080699000001	5.362474149211573e-07
CS1	25500	0.9708143337000001	5.166225024235018e-07
CS1	25600	0.974638161	5.813957344264389e-07
CS1	25700	0.9784454605	5.201634839226656e-07
CS1	25800	0.9822510619000001	2.483153036163227e-07
CS1	25900	0.9860514350999999	5.133206502786314e-07
CS1	26000	0.9898570013000001	4.4076457433808246e-07
CS1	26100	0.9936641761999999	7.285232734583056e-07
CS1	26200	0.9974699762000002	5.054156309290103e-07
CS1	26300	1.001270952	6.137719446308548e-07
CS1	26400	1.00509424	8.880765732719342e-07
CS1	26500	1.008899853	5.61089119451626e-07
CS1	26600	1.012706408	5.958993203781239e-07
CS1	26700	1.016502511	4.520940167924448e-07
CS1	26800	1.020303024	4.986221014080994e-07
CS1	26900	1.0241081300000001	7.511058513808377e-07
CS1	27000	1.027914492	2.0168291942871007e-07
CS1	27100	1.031719843	6.342247235882196e-07
CS1	27200	1.035544368	9.011414983084688e-07
CS1	27300	1.0393455679999999	6.095539352896161e-07
CS1	27400	1.043150867	1.2507761590513808e-06
CS1	27500	1.046958081	4.294054028269649e-07
CS1	27600	1.050764134	9.84776116680551e-07
CS1	27700	1.054565938	9.555291727658763e-07
CS1	27800	1.058371529	4.5660595700460395e-07
CS1	27900	1.0621781140000002	1.2207555037616386e-06
CS1	28000	1.0660006309999999	8.922718195565128e-07
CS1	28100	1.069806941	4.996889032389173e-07
CS1	28200	1.073608175	9.147595312734571e-07
CS1	28300	1.077414476	9.03938050937263e-07
CS1	28400	1.0812217149999999	8.261507126628202e-07
CS1	28500	1.085026898	4.664075471152864e-07
CS1	28600	1.0888282280000001	5.922127995767739e-07
CS1	28700	1.0926099969999998	1.1085851343248184e-06
CS1	28800	1.096432715	1.181450379824937e-06
CS1	28900	1.100239871	1.209896276534256e-06
CS1	29000	1.1040448819999997	1.3152855203097012e-06
CS1	29100	1.107846168	9.905735712180073e-07
CS1	29200	1.1116521609999999	5.953226016026708e-07
CS1	29300	1.1154595610000002	3.8279106573338066e-07
CS1	29400	1.1192651820000001	5.075588635452764e-07
CS1	29500	1.1230656470000002	4.184746109678218e-07
CS1	29600	1.12688752	5.987152912950702e-07
CS1	29700	1.130695005	4.982619792828159e-07
CS1	29800	1.1345014370000002	7.782807976023581e-07
CS1	29900	1.1383086930000001	1.0161894508405199e-06
CS1	30000	1.142108212	8.21045674722923e-07
CS1	30100	1.1459141649999998	6.920440737621757e-07
CS1	30200	1.1497213419999999	3.652615501634033e-07
CS1	30300	1.1535282310000001	5.900923656561034e-07
CS1	30400	1.157350658	7.414148636218753e-07
CS1	30500	1.16115086	6.606209200451633e-07
CS1	30600	1.1649565179999999	2.0629105652033453e-07
CS1	30700	1.168763704	3.43808086021821e-07
CS1	30800	1.1725598560000001	8.208191031196445e-07
CS1	30900	1.176361089	9.71302733422024e-07
CS1	31000	1.180167193	5.534085290135074e-07
CS1	31100	1.1839738260000001	2.55194043821229e-07
CS1	31200	1.187796798	3.7677048716491496e-07
CS1	31300	1.1916034839999998	6.835671144784083e-07
CS1	31400	1.195403514	4.3582565320201065e-07
CS1	31500	1.199209399	4.5216036978636475e-07
CS1	31600	1.203011176	2.455639224273685e-06
CS1	31700	1.2068183160000001	7.778457430281379e-07
CS1	31800	1.21061983	1.5150709554240866e-06
CS1	31900	1.2144268710000001	6.67988772357522e-07
CS1	32000	1.2182498249999998	7.024279322098468e-07
CS1	32100	1.222055816	7.37593383933694e-07
CS1	32200	1.2258618749999999	1.3559295704371369e-06
CS1	32300	1.229663656	7.353937720554482e-07
CS1	32400	1.2334694810000002	8.934590085689795e-07
CS1	32500	1.237276303	8.732473876559687e-07
